pupilid,schoolid,district,zone,tracking_assigned,tracking_actual,girl,w_correct,w_incorrect,w_missing,s_correct,s_incorrect,s_missing,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,total_score,letter_grade,z_score,avg.yrstaught,total_math_score,d.zoneBUTERE EAST,d.zoneBUTERE WEST,d.zoneKABULA,d.zoneKHWISERO WEST,d.zoneMATUNGU,d.zoneMUMIAS EAST,d.zoneMUNICIPALITY,d.zoneSANGALO,d.zoneSOUTH WANGA
7711015,771,BUTERE/M,KHWISERO WEST,0,0,0,8,8,8,9,15,16,3,3,0,0,0,0,0,0,3,26,D,-0.50754187,13,6,0,0,0,1,0,0,0,0,0
7711067,771,BUTERE/M,KHWISERO WEST,0,0,0,8,7,9,26,14,0,0,0,0,0,0,0,0,0,0,34,D,-0.01661529,13,0,0,0,0,1,0,0,0,0,0
7771011,777,BUTERE/M,KHWISERO WEST,0,1,0,8,6,10,6,3,31,0,0,0,0,0,0,0,0,0,14,F,-1.24393174,NA,0,0,0,0,1,0,0,0,0,0
7771016,777,BUTERE/M,KHWISERO WEST,0,0,0,8,16,0,19,21,0,2,2,1,0,0,1,0,0,0,33,D,-0.07798112,NA,6,0,0,0,1,0,0,0,0,0
7771022,777,BUTERE/M,KHWISERO WEST,0,0,0,8,4,12,10,8,22,3,3,0,0,0,1,0,0,1,26,D,-0.50754187,NA,7,0,0,0,1,0,0,0,0,0
7771038,777,BUTERE/M,KHWISERO WEST,0,0,0,8,15,1,9,6,25,3,3,0,2,0,0,0,0,0,25,D,-0.56890769,NA,8,0,0,0,1,0,0,0,0,0
7781002,778,BUTERE/M,KHWISERO WEST,1,1,0,8,12,4,13,15,12,0,0,0,0,0,0,0,0,1,22,D,-0.75300516,21.416667,0,0,0,0,1,0,0,0,0,0
7781014,778,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,7,12,21,0,0,0,0,0,0,0,0,1,16,F,-1.12120009,21.416667,0,0,0,0,1,0,0,0,0,0
7781036,778,BUTERE/M,KHWISERO WEST,1,0,0,8,16,0,16,11,13,0,1,0,0,1,0,0,0,1,27,D,-0.44617605,21.416667,2,0,0,0,1,0,0,0,0,0
7781039,778,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,10,14,16,3,2,0,0,0,0,0,0,3,26,D,-0.50754187,21.416667,5,0,0,0,1,0,0,0,0,0
7781044,778,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,23,14,3,2,1,0,0,0,0,0,0,2,36,D,0.10611635,21.416667,3,0,0,0,1,0,0,0,0,0
7781046,778,BUTERE/M,KHWISERO WEST,1,1,0,8,16,0,25,15,0,3,3,2,1,0,1,1,0,1,45,C,0.65840875,21.416667,12,0,0,0,1,0,0,0,0,0
7891021,789,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,11,4,25,3,0,0,0,0,0,0,0,1,23,D,-0.69163934,12.714286,3,0,0,0,1,0,0,0,0,0
7891022,789,BUTERE/M,KHWISERO WEST,1,1,0,8,16,0,4,11,25,0,0,0,0,0,0,0,0,1,13,F,-1.30529756,12.714286,0,0,0,0,1,0,0,0,0,0
7891024,789,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,13,17,10,3,3,0,0,0,0,0,0,1,28,D,-0.38481023,12.714286,6,0,0,0,1,0,0,0,0,0
7891033,789,BUTERE/M,KHWISERO WEST,1,1,0,8,4,12,7,8,25,2,2,0,0,0,0,0,0,1,20,D,-0.87573681,12.714286,4,0,0,0,1,0,0,0,0,0
7891037,789,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,11,4,25,3,2,0,0,0,0,0,0,1,25,D,-0.56890769,12.714286,5,0,0,0,1,0,0,0,0,0
7891038,789,BUTERE/M,KHWISERO WEST,1,1,0,8,16,0,4,11,25,2,2,0,0,0,0,0,0,1,17,F,-1.05983427,12.714286,4,0,0,0,1,0,0,0,0,0
7891044,789,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,4,11,25,0,0,0,0,0,0,0,0,1,13,F,-1.30529756,12.714286,0,0,0,0,1,0,0,0,0,0
7891047,789,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,11,4,25,3,2,2,0,0,2,0,0,1,29,D,-0.32344441,12.714286,9,0,0,0,1,0,0,0,0,0
7891053,789,BUTERE/M,KHWISERO WEST,1,0,1,8,16,0,4,5,31,3,3,0,1,2,1,0,0,1,23,D,-0.69163934,12.714286,10,0,0,0,1,0,0,0,0,0
7901002,790,BUTERE/M,KHWISERO WEST,1,1,0,8,16,0,17,23,0,0,1,0,0,0,0,0,0,1,27,D,-0.44617605,NA,1,0,0,0,1,0,0,0,0,0
7901020,790,BUTERE/M,KHWISERO WEST,1,1,1,8,16,0,18,22,0,2,2,0,0,0,0,0,0,1,31,D,-0.20071276,NA,4,0,0,0,1,0,0,0,0,0
7901021,790,BUTERE/M,KHWISERO WEST,1,1,0,8,16,0,23,17,0,0,1,1,0,0,1,0,0,1,35,D,0.04475053,NA,3,0,0,0,1,0,0,0,0,0
7901023,790,BUTERE/M,KHWISERO WEST,1,1,0,8,16,0,25,15,0,3,3,1,1,0,1,1,0,1,44,C,0.59704293,NA,11,0,0,0,1,0,0,0,0,0
7901035,790,BUTERE/M,KHWISERO WEST,1,0,1,8,16,0,16,24,0,3,0,0,0,0,1,0,0,3,31,D,-0.20071276,NA,4,0,0,0,1,0,0,0,0,0
7901036,790,BUTERE/M,KHWISERO WEST,1,1,0,8,16,0,19,21,0,3,3,3,2,0,1,1,0,1,41,C,0.41294546,NA,14,0,0,0,1,0,0,0,0,0
7901051,790,BUTERE/M,KHWISERO WEST,1,0,0,8,16,0,18,22,0,3,3,2,2,0,2,0,0,2,40,C,0.35157964,NA,12,0,0,0,1,0,0,0,0,0
7931009,793,BUTERE/M,KHWISERO WEST,0,0,0,8,16,0,11,4,25,0,0,0,0,0,0,0,0,0,19,F,-0.93710263,8.928571,0,0,0,0,1,0,0,0,0,0
7931015,793,BUTERE/M,KHWISERO WEST,0,0,0,8,16,0,19,11,10,0,0,0,0,0,0,0,0,0,27,D,-0.44617605,8.928571,0,0,0,0,1,0,0,0,0,0
7931028,793,BUTERE/M,KHWISERO WEST,0,0,0,8,4,12,14,5,21,0,0,0,0,0,0,0,0,0,22,D,-0.75300516,8.928571,0,0,0,0,1,0,0,0,0,0
7931029,793,BUTERE/M,KHWISERO WEST,0,0,0,8,16,0,17,13,10,1,2,0,0,0,0,0,0,0,28,D,-0.38481023,8.928571,3,0,0,0,1,0,0,0,0,0
7931043,793,BUTERE/M,KHWISERO WEST,0,0,1,8,16,0,7,8,25,2,1,0,0,0,0,0,0,0,18,F,-0.99846845,8.928571,3,0,0,0,1,0,0,0,0,0
7951022,795,BUTERE/M,KHWISERO WEST,0,0,0,8,4,12,10,14,16,2,2,0,0,0,0,0,0,0,22,D,-0.75300516,NA,4,0,0,0,1,0,0,0,0,0
7951046,795,BUTERE/M,KHWISERO WEST,0,0,0,8,16,0,16,24,0,2,3,2,0,0,0,0,0,0,31,D,-0.20071276,NA,7,0,0,0,1,0,0,0,0,0
7951081,795,BUTERE/M,KHWISERO WEST,0,0,1,8,16,0,19,21,0,1,1,0,0,0,0,0,0,0,29,D,-0.32344441,NA,2,0,0,0,1,0,0,0,0,0
8561017,856,BUTERE/M,MATUNGU,1,1,1,8,5,11,6,4,30,2,3,1,2,3,1,0,0,2,28,D,-0.38481023,1.666667,12,0,0,0,0,1,0,0,0,0
8561061,856,BUTERE/M,MATUNGU,1,1,1,8,16,0,11,9,20,3,3,0,2,0,0,1,0,1,29,D,-0.32344441,1.666667,10,0,0,0,0,1,0,0,0,0
8571001,857,BUTERE/M,MATUNGU,0,0,0,8,16,0,22,18,0,1,1,0,0,0,0,0,0,0,32,D,-0.13934694,NA,2,0,0,0,0,1,0,0,0,0
8571016,857,BUTERE/M,MATUNGU,0,0,1,8,16,0,23,17,0,3,3,2,2,3,1,0,0,0,45,C,0.65840875,NA,14,0,0,0,0,1,0,0,0,0
8571025,857,BUTERE/M,MATUNGU,0,0,0,8,16,0,11,4,25,3,2,0,0,0,0,0,0,0,24,D,-0.63027352,NA,5,0,0,0,0,1,0,0,0,0
8571035,857,BUTERE/M,MATUNGU,0,0,0,8,3,13,19,21,0,3,3,1,2,2,0,0,0,4,42,C,0.47431128,NA,11,0,0,0,0,1,0,0,0,0
8571041,857,BUTERE/M,MATUNGU,0,1,1,8,16,0,7,8,25,3,2,1,2,0,1,1,0,0,25,D,-0.56890769,NA,11,0,0,0,0,1,0,0,0,0
8571048,857,BUTERE/M,MATUNGU,0,0,1,8,16,0,23,17,0,3,0,1,0,1,0,0,0,0,36,D,0.10611635,NA,5,0,0,0,0,1,0,0,0,0
8581001,858,BUTERE/M,MATUNGU,1,1,0,8,16,0,17,23,0,2,1,0,0,0,0,0,0,1,29,D,-0.32344441,10.202381,3,0,0,0,0,1,0,0,0,0
8581003,858,BUTERE/M,MATUNGU,1,1,1,8,16,0,13,17,10,0,0,0,0,0,0,0,0,1,22,D,-0.75300516,10.202381,0,0,0,0,0,1,0,0,0,0
8581008,858,BUTERE/M,MATUNGU,1,1,0,8,16,0,3,2,35,2,1,0,0,0,0,0,0,1,15,F,-1.18256592,10.202381,3,0,0,0,0,1,0,0,0,0
8581037,858,BUTERE/M,MATUNGU,1,1,0,8,16,0,24,16,0,3,0,0,0,0,0,0,0,1,36,D,0.10611635,10.202381,3,0,0,0,0,1,0,0,0,0
8581058,858,BUTERE/M,MATUNGU,1,1,0,8,16,0,4,11,25,2,2,0,1,0,0,0,0,1,18,F,-0.99846845,10.202381,5,0,0,0,0,1,0,0,0,0
8581065,858,BUTERE/M,MATUNGU,1,1,0,8,16,0,17,23,0,3,2,1,0,0,0,1,0,1,33,D,-0.07798112,10.202381,8,0,0,0,0,1,0,0,0,0
8581067,858,BUTERE/M,MATUNGU,1,1,0,8,16,0,12,5,23,3,3,1,2,0,0,0,0,1,30,D,-0.26207858,10.202381,9,0,0,0,0,1,0,0,0,0
8581092,858,BUTERE/M,MATUNGU,1,0,0,8,16,0,5,14,21,3,0,0,0,0,0,0,0,1,17,F,-1.05983427,10.202381,3,0,0,0,0,1,0,0,0,0
8581115,858,BUTERE/M,MATUNGU,1,0,1,8,16,0,4,11,25,0,0,0,0,0,0,0,0,1,13,F,-1.30529756,10.202381,0,0,0,0,0,1,0,0,0,0
8581121,858,BUTERE/M,MATUNGU,1,1,1,8,16,0,17,13,10,1,1,0,0,0,0,0,0,2,29,D,-0.32344441,10.202381,2,0,0,0,0,1,0,0,0,0
8581138,858,BUTERE/M,MATUNGU,1,1,0,8,16,0,15,15,10,3,1,1,1,2,1,0,0,1,33,D,-0.07798112,10.202381,9,0,0,0,0,1,0,0,0,0
8591011,859,BUTERE/M,MATUNGU,1,0,1,8,16,0,13,5,22,3,0,0,0,0,0,0,0,1,25,D,-0.56890769,9.666667,3,0,0,0,0,1,0,0,0,0
8591013,859,BUTERE/M,MATUNGU,1,1,0,8,16,0,17,11,12,2,3,0,0,0,0,0,0,1,31,D,-0.20071276,9.666667,5,0,0,0,0,1,0,0,0,0
8591028,859,BUTERE/M,MATUNGU,1,0,0,8,16,0,17,23,0,3,3,2,1,0,1,0,0,1,36,D,0.10611635,9.666667,10,0,0,0,0,1,0,0,0,0
8591031,859,BUTERE/M,MATUNGU,1,1,1,8,16,0,7,15,18,3,3,0,0,0,0,0,0,1,22,D,-0.75300516,9.666667,6,0,0,0,0,1,0,0,0,0
8591085,859,BUTERE/M,MATUNGU,1,0,0,8,16,0,11,14,15,3,2,2,0,2,1,1,0,1,31,D,-0.20071276,9.666667,12,0,0,0,0,1,0,0,0,0
8601009,860,BUTERE/M,MATUNGU,1,1,0,8,16,0,0,1,39,0,0,0,0,0,0,0,0,2,10,F,-1.48939503,14.5,0,0,0,0,0,1,0,0,0,0
8601022,860,BUTERE/M,MATUNGU,1,1,1,8,16,0,11,19,10,3,3,2,1,2,1,1,0,6,38,D,0.22884799,14.5,14,0,0,0,0,1,0,0,0,0
8601040,860,BUTERE/M,MATUNGU,1,1,0,8,16,0,23,17,0,3,3,1,0,0,0,0,0,2,40,C,0.35157964,14.5,7,0,0,0,0,1,0,0,0,0
8601057,860,BUTERE/M,MATUNGU,1,1,0,8,16,0,18,12,10,3,3,1,1,2,0,0,0,2,38,D,0.22884799,14.5,10,0,0,0,0,1,0,0,0,0
8611016,861,BUTERE/M,MATUNGU,1,1,0,8,4,12,3,1,36,3,0,0,0,0,0,0,0,1,15,F,-1.18256592,NA,3,0,0,0,0,1,0,0,0,0
8611028,861,BUTERE/M,MATUNGU,1,0,1,8,16,0,17,13,10,3,3,1,0,0,1,0,0,2,35,D,0.04475053,NA,8,0,0,0,0,1,0,0,0,0
8611047,861,BUTERE/M,MATUNGU,1,1,0,8,16,0,24,16,0,0,0,0,0,0,0,0,0,1,33,D,-0.07798112,NA,0,0,0,0,0,1,0,0,0,0
8611048,861,BUTERE/M,MATUNGU,1,1,0,8,16,0,15,9,16,2,1,0,0,0,0,0,0,2,28,D,-0.38481023,NA,3,0,0,0,0,1,0,0,0,0
8621031,862,BUTERE/M,MATUNGU,1,1,1,8,16,0,18,22,0,0,0,0,0,0,0,0,0,1,27,D,-0.44617605,11.125,0,0,0,0,0,1,0,0,0,0
8621038,862,BUTERE/M,MATUNGU,1,1,1,8,16,0,12,18,10,3,1,0,0,0,0,0,0,1,25,D,-0.56890769,11.125,4,0,0,0,0,1,0,0,0,0
8621040,862,BUTERE/M,MATUNGU,1,1,0,8,16,0,20,20,0,3,3,0,0,0,0,0,0,1,35,D,0.04475053,11.125,6,0,0,0,0,1,0,0,0,0
8621053,862,BUTERE/M,MATUNGU,1,1,1,8,16,0,19,21,0,2,3,0,2,0,1,0,0,1,36,D,0.10611635,11.125,8,0,0,0,0,1,0,0,0,0
8621066,862,BUTERE/M,MATUNGU,1,0,1,8,16,0,17,23,0,3,3,1,2,2,1,0,0,1,38,D,0.22884799,11.125,12,0,0,0,0,1,0,0,0,0
8621071,862,BUTERE/M,MATUNGU,1,1,0,8,16,0,19,21,0,3,0,0,0,0,0,0,0,1,31,D,-0.20071276,11.125,3,0,0,0,0,1,0,0,0,0
8621090,862,BUTERE/M,MATUNGU,1,0,1,8,16,0,22,18,0,3,3,2,2,2,2,1,0,1,46,C,0.71977457,11.125,16,0,0,0,0,1,0,0,0,0
8621098,862,BUTERE/M,MATUNGU,1,1,1,8,16,0,19,21,0,3,3,1,2,3,1,1,0,1,42,C,0.47431128,11.125,15,0,0,0,0,1,0,0,0,0
8621102,862,BUTERE/M,MATUNGU,1,0,0,8,16,0,16,24,0,2,3,1,1,0,0,0,0,1,32,D,-0.13934694,11.125,7,0,0,0,0,1,0,0,0,0
8621117,862,BUTERE/M,MATUNGU,1,0,0,8,16,0,24,16,0,1,0,0,0,0,0,0,0,1,34,D,-0.01661529,11.125,1,0,0,0,0,1,0,0,0,0
8631008,863,BUTERE/M,MATUNGU,0,0,0,8,16,0,19,11,10,3,3,1,1,0,1,1,0,0,37,D,0.16748217,NA,11,0,0,0,0,1,0,0,0,0
8631014,863,BUTERE/M,MATUNGU,0,0,0,8,16,0,18,12,10,3,2,1,2,0,0,0,0,0,34,D,-0.01661529,NA,8,0,0,0,0,1,0,0,0,0
8631028,863,BUTERE/M,MATUNGU,0,1,0,8,16,0,12,18,10,3,3,3,2,3,0,0,0,1,35,D,0.04475053,NA,14,0,0,0,0,1,0,0,0,0
8631030,863,BUTERE/M,MATUNGU,0,0,0,8,16,0,14,16,10,1,0,0,0,0,0,0,0,0,23,D,-0.69163934,NA,1,0,0,0,0,1,0,0,0,0
8631032,863,BUTERE/M,MATUNGU,0,1,0,8,16,0,4,7,29,0,0,0,0,0,0,0,0,0,12,F,-1.36666338,NA,0,0,0,0,0,1,0,0,0,0
8631033,863,BUTERE/M,MATUNGU,0,1,0,8,16,0,10,12,18,3,1,1,0,0,1,0,0,0,24,D,-0.63027352,NA,6,0,0,0,0,1,0,0,0,0
8631040,863,BUTERE/M,MATUNGU,0,0,0,8,8,8,9,14,17,0,0,0,0,0,0,0,0,0,17,F,-1.05983427,NA,0,0,0,0,0,1,0,0,0,0
8631049,863,BUTERE/M,MATUNGU,0,0,0,8,16,0,11,4,25,3,2,0,2,0,1,1,0,2,30,D,-0.26207858,NA,10,0,0,0,0,1,0,0,0,0
8631128,863,BUTERE/M,MATUNGU,0,0,1,8,16,0,19,11,10,3,1,0,0,0,0,0,0,0,31,D,-0.20071276,NA,4,0,0,0,0,1,0,0,0,0
8641010,864,BUTERE/M,MATUNGU,0,0,0,8,16,0,18,12,10,3,3,1,2,0,0,0,0,0,35,D,0.04475053,NA,9,0,0,0,0,1,0,0,0,0
8641052,864,BUTERE/M,MATUNGU,0,0,1,8,2,14,5,10,25,2,3,0,0,0,0,0,0,0,18,F,-0.99846845,NA,5,0,0,0,0,1,0,0,0,0
8641070,864,BUTERE/M,MATUNGU,0,0,1,8,16,0,18,12,10,2,1,0,0,0,0,0,0,0,29,D,-0.32344441,NA,3,0,0,0,0,1,0,0,0,0
8641116,864,BUTERE/M,MATUNGU,0,0,0,8,6,10,10,20,10,3,3,2,3,3,1,1,1,0,35,D,0.04475053,NA,18,0,0,0,0,1,0,0,0,0
8661002,866,BUTERE/M,MATUNGU,1,1,1,8,4,12,9,6,25,2,1,1,1,0,0,0,0,3,25,D,-0.56890769,14.8,5,0,0,0,0,1,0,0,0,0
8661011,866,BUTERE/M,MATUNGU,1,0,0,8,16,0,5,6,29,1,1,0,0,0,0,0,0,1,16,F,-1.12120009,14.8,2,0,0,0,0,1,0,0,0,0
8661016,866,BUTERE/M,MATUNGU,1,0,0,8,16,0,10,5,25,0,1,1,0,0,0,0,0,1,21,D,-0.81437098,14.8,2,0,0,0,0,1,0,0,0,0
8661029,866,BUTERE/M,MATUNGU,1,1,0,8,16,0,14,15,11,0,1,0,0,0,0,0,0,1,24,D,-0.63027352,14.8,1,0,0,0,0,1,0,0,0,0
8661035,866,BUTERE/M,MATUNGU,1,1,1,8,16,0,23,17,0,0,0,0,0,0,0,0,0,1,32,D,-0.13934694,14.8,0,0,0,0,0,1,0,0,0,0
8661036,866,BUTERE/M,MATUNGU,1,1,1,8,16,0,17,11,12,3,1,0,0,0,0,0,0,2,31,D,-0.20071276,14.8,4,0,0,0,0,1,0,0,0,0
8661039,866,BUTERE/M,MATUNGU,1,0,1,8,16,0,12,15,13,0,1,0,0,0,0,0,0,1,22,D,-0.75300516,14.8,1,0,0,0,0,1,0,0,0,0
8661042,866,BUTERE/M,MATUNGU,1,1,1,8,16,0,19,21,0,2,3,2,2,0,0,0,0,3,39,D,0.29021382,14.8,9,0,0,0,0,1,0,0,0,0
8661043,866,BUTERE/M,MATUNGU,1,1,0,8,16,0,24,16,0,1,1,0,0,0,0,0,0,1,35,D,0.04475053,14.8,2,0,0,0,0,1,0,0,0,0
8661047,866,BUTERE/M,MATUNGU,1,1,0,8,16,0,7,8,25,1,0,0,0,0,0,0,0,1,17,F,-1.05983427,14.8,1,0,0,0,0,1,0,0,0,0
8661054,866,BUTERE/M,MATUNGU,1,0,0,8,16,0,19,10,11,3,3,0,0,0,0,0,0,1,34,D,-0.01661529,14.8,6,0,0,0,0,1,0,0,0,0
8661080,866,BUTERE/M,MATUNGU,1,1,1,8,16,0,22,18,0,3,3,2,1,1,1,0,0,2,43,C,0.5356771,14.8,11,0,0,0,0,1,0,0,0,0
8671009,867,BUTERE/M,MATUNGU,0,1,0,8,16,0,11,4,25,3,1,0,0,0,0,0,0,0,23,D,-0.69163934,12.8125,4,0,0,0,0,1,0,0,0,0
8711006,871,BUTERE/M,MATUNGU,0,0,0,8,16,0,4,11,25,1,1,0,0,0,0,0,0,1,15,F,-1.18256592,4.571429,2,0,0,0,0,1,0,0,0,0
8711012,871,BUTERE/M,MATUNGU,0,1,0,8,16,0,18,12,10,3,3,0,2,1,1,0,0,0,36,D,0.10611635,4.571429,10,0,0,0,0,1,0,0,0,0
8711018,871,BUTERE/M,MATUNGU,0,0,0,8,16,0,21,19,0,2,2,1,2,0,1,0,0,0,37,D,0.16748217,4.571429,8,0,0,0,0,1,0,0,0,0
8711030,871,BUTERE/M,MATUNGU,0,1,0,8,4,12,5,5,30,0,0,0,0,0,0,0,0,0,13,F,-1.30529756,4.571429,0,0,0,0,0,1,0,0,0,0
8711032,871,BUTERE/M,MATUNGU,0,0,0,8,3,13,20,10,10,0,0,0,0,0,0,0,0,0,28,D,-0.38481023,4.571429,0,0,0,0,0,1,0,0,0,0
8711033,871,BUTERE/M,MATUNGU,0,0,0,8,16,0,18,12,10,3,1,0,2,0,0,0,0,1,33,D,-0.07798112,4.571429,6,0,0,0,0,1,0,0,0,0
8711034,871,BUTERE/M,MATUNGU,0,1,0,8,16,0,23,17,0,3,3,1,2,2,1,0,0,0,43,C,0.5356771,4.571429,12,0,0,0,0,1,0,0,0,0
8711037,871,BUTERE/M,MATUNGU,0,1,0,8,16,0,19,11,10,3,2,0,2,1,0,0,0,0,35,D,0.04475053,4.571429,8,0,0,0,0,1,0,0,0,0
8711051,871,BUTERE/M,MATUNGU,0,0,1,8,16,0,24,16,0,1,1,0,0,2,0,0,0,0,36,D,0.10611635,4.571429,4,0,0,0,0,1,0,0,0,0
8711053,871,BUTERE/M,MATUNGU,0,0,1,8,16,0,24,16,0,2,3,1,2,0,1,1,0,0,42,C,0.47431128,4.571429,11,0,0,0,0,1,0,0,0,0
8711063,871,BUTERE/M,MATUNGU,0,0,1,8,9,7,7,5,28,3,3,1,2,0,1,0,0,3,28,D,-0.38481023,4.571429,10,0,0,0,0,1,0,0,0,0
8711068,871,BUTERE/M,MATUNGU,0,0,1,8,16,0,22,18,0,3,3,1,2,0,1,1,0,0,41,C,0.41294546,4.571429,12,0,0,0,0,1,0,0,0,0
8721001,872,BUTERE/M,MATUNGU,0,0,0,8,16,0,19,11,10,3,1,0,0,0,0,0,0,0,31,D,-0.20071276,NA,4,0,0,0,0,1,0,0,0,0
8721011,872,BUTERE/M,MATUNGU,0,0,0,8,16,0,11,4,25,1,2,0,0,0,0,0,0,0,22,D,-0.75300516,NA,3,0,0,0,0,1,0,0,0,0
8721016,872,BUTERE/M,MATUNGU,0,0,0,8,16,0,18,22,0,3,3,0,0,3,0,1,0,3,39,D,0.29021382,NA,11,0,0,0,0,1,0,0,0,0
8721027,872,BUTERE/M,MATUNGU,0,0,0,8,16,0,10,5,25,2,1,0,0,0,0,0,0,0,21,D,-0.81437098,NA,3,0,0,0,0,1,0,0,0,0
8721079,872,BUTERE/M,MATUNGU,0,0,0,8,16,0,25,15,0,3,3,1,0,0,1,0,0,0,41,C,0.41294546,NA,8,0,0,0,0,1,0,0,0,0
8721102,872,BUTERE/M,MATUNGU,0,0,1,8,16,0,16,5,19,0,3,0,2,0,0,0,0,1,30,D,-0.26207858,NA,5,0,0,0,0,1,0,0,0,0
8731085,873,BUTERE/M,MATUNGU,0,0,0,8,7,9,4,10,26,0,0,0,0,0,0,0,0,0,12,F,-1.36666338,18.666667,0,0,0,0,0,1,0,0,0,0
8731139,873,BUTERE/M,MATUNGU,0,0,1,8,16,0,16,24,0,3,2,2,2,3,2,1,0,5,44,C,0.59704293,18.666667,16,0,0,0,0,1,0,0,0,0
8781005,878,BUTERE/M,MATUNGU,1,1,1,8,16,0,6,3,31,3,3,1,2,0,0,0,0,1,24,D,-0.63027352,6.2,9,0,0,0,0,1,0,0,0,0
8781013,878,BUTERE/M,MATUNGU,1,1,0,8,16,0,11,4,25,0,0,0,0,0,0,0,0,1,20,D,-0.87573681,6.2,0,0,0,0,0,1,0,0,0,0
8781018,878,BUTERE/M,MATUNGU,1,0,0,8,16,0,8,6,26,3,1,1,0,0,0,0,0,1,22,D,-0.75300516,6.2,5,0,0,0,0,1,0,0,0,0
8781019,878,BUTERE/M,MATUNGU,1,1,1,8,16,0,4,2,34,3,3,1,2,0,0,0,0,1,22,D,-0.75300516,6.2,9,0,0,0,0,1,0,0,0,0
8781020,878,BUTERE/M,MATUNGU,1,0,1,8,2,14,3,4,33,3,3,1,1,0,0,0,0,3,22,D,-0.75300516,6.2,8,0,0,0,0,1,0,0,0,0
8781028,878,BUTERE/M,MATUNGU,1,1,1,8,16,0,11,4,25,0,1,0,0,0,0,0,0,1,21,D,-0.81437098,6.2,1,0,0,0,0,1,0,0,0,0
8781030,878,BUTERE/M,MATUNGU,1,1,1,8,16,0,11,4,25,3,3,1,2,1,0,0,0,1,30,D,-0.26207858,6.2,10,0,0,0,0,1,0,0,0,0
8781035,878,BUTERE/M,MATUNGU,1,1,0,8,4,12,3,3,34,0,1,0,0,0,0,0,0,1,13,F,-1.30529756,6.2,1,0,0,0,0,1,0,0,0,0
8781037,878,BUTERE/M,MATUNGU,1,1,1,8,16,0,8,7,25,3,1,1,2,3,0,0,0,1,27,D,-0.44617605,6.2,10,0,0,0,0,1,0,0,0,0
8781047,878,BUTERE/M,MATUNGU,1,1,0,8,4,12,6,7,27,3,3,1,1,0,0,0,0,2,24,D,-0.63027352,6.2,8,0,0,0,0,1,0,0,0,0
8781051,878,BUTERE/M,MATUNGU,1,0,1,8,4,12,24,16,0,3,3,0,0,0,0,0,0,1,39,D,0.29021382,6.2,6,0,0,0,0,1,0,0,0,0
8811031,881,BUTERE/M,MATUNGU,0,0,1,8,16,0,21,19,0,3,3,3,2,0,2,0,0,1,43,C,0.5356771,NA,13,0,0,0,0,1,0,0,0,0
8831007,883,BUTERE/M,MATUNGU,1,1,0,8,16,0,16,14,10,0,0,0,0,0,0,0,0,1,25,D,-0.56890769,13.416667,0,0,0,0,0,1,0,0,0,0
8831014,883,BUTERE/M,MATUNGU,1,1,1,8,16,0,9,21,10,3,1,1,0,0,0,0,0,1,23,D,-0.69163934,13.416667,5,0,0,0,0,1,0,0,0,0
8831015,883,BUTERE/M,MATUNGU,1,1,0,8,6,10,7,8,25,1,0,0,0,0,0,0,0,1,17,F,-1.05983427,13.416667,1,0,0,0,0,1,0,0,0,0
8831021,883,BUTERE/M,MATUNGU,1,1,0,8,14,2,5,10,25,2,2,0,0,0,0,0,0,1,18,F,-0.99846845,13.416667,4,0,0,0,0,1,0,0,0,0
8831030,883,BUTERE/M,MATUNGU,1,1,1,8,16,0,11,4,25,1,0,0,0,0,0,0,0,1,21,D,-0.81437098,13.416667,1,0,0,0,0,1,0,0,0,0
8831039,883,BUTERE/M,MATUNGU,1,1,1,8,16,0,4,8,28,0,0,0,0,0,0,0,0,1,13,F,-1.30529756,13.416667,0,0,0,0,0,1,0,0,0,0
8831053,883,BUTERE/M,MATUNGU,1,1,1,8,13,3,8,7,25,1,1,0,0,0,0,0,0,1,19,F,-0.93710263,13.416667,2,0,0,0,0,1,0,0,0,0
8831065,883,BUTERE/M,MATUNGU,1,1,0,8,16,0,4,11,25,2,1,0,0,0,0,0,0,1,16,F,-1.12120009,13.416667,3,0,0,0,0,1,0,0,0,0
8831066,883,BUTERE/M,MATUNGU,1,1,1,8,13,3,8,7,25,0,0,0,0,0,0,0,0,1,17,F,-1.05983427,13.416667,0,0,0,0,0,1,0,0,0,0
8831071,883,BUTERE/M,MATUNGU,1,1,0,8,4,12,6,9,25,0,0,0,0,0,0,0,0,1,15,F,-1.18256592,13.416667,0,0,0,0,0,1,0,0,0,0
8831077,883,BUTERE/M,MATUNGU,1,0,0,8,16,0,4,13,23,3,2,1,1,0,0,0,0,1,20,D,-0.87573681,13.416667,7,0,0,0,0,1,0,0,0,0
8831083,883,BUTERE/M,MATUNGU,1,1,1,8,9,7,7,8,25,2,1,0,0,0,0,0,0,1,19,F,-0.93710263,13.416667,3,0,0,0,0,1,0,0,0,0
